SITE_ID,LATITUDE,LONGITUDE,MAX_HEIGHT_M,SITE_NAME,STATUS
461011,-25.585754,151.292295,35.2,"Telstra Reservoir Site Bunce & Leichhardt Sts MUNDUBBERA",MATCHED
304564,-38.130813,146.471643,36.0,"Telstra Site Tyres 2 Plan 330341 Old Boola Rd TYRES",MATCHED
10034652,-37.74081,145.32629,36.3,"Chirnside Park North East 8 Meadow Fair Way CHIRNSIDE PARK",MATCHED
10034462,-37.692793,144.742585,36.3,"Cnr Melton Hwy And Gourlay Rd Cnr Melton Hwy And Gourlay Rd HILLSIDE",MATCHED
10036352,-31.78979,115.79384,4.3,"Woodvale SC2 Existing light pole S1337600 in the road reserve adjacent Cornish Park at the intersection of Tanning Way with Cornish Ave WOODVALE",MATCHED
9021230,-22.001547,148.070727,25.0,"Powerlink HV Stanchion No. 2528 Nonette St MORANBAH",MATCHED
301106,-36.879155,144.707614,29.0,"Telstra Heathcote CMTS Lookout Rd MT IDA",MATCHED
10033785,-37.46581,144.9371,35.5,"Amplitel 35 m monopole",MATCHED
9021509,-17.370525,133.409165,40.8,"Telstra Site 28 Drovers Drive NEWCASTLE WATERS",MATCHED
10008459,-37.53787,144.58807,56.0,"Gisborne South 479 COUANGALT ROAD GISBORNE",MATCHED
10016063,-31.89648,115.84076,6.1,"Optus Site Lightpole 162 Wanneroo Rd YOKINE",MATCHED
10036386,-33.93268,151.04338,26.3,"Rooftop Site 1562 Canterbury Road PUNCHBOWL",MATCHED
10036387,-37.81036,144.96155,6.2,"Utility pole #82950 within road verge Adjacent to 67/211 La Trobe St MELBOURNE",MATCHED
11742,-36.992363,144.308809,169.0,"BA Site Mt Alexander Joseph Young Dr HARCORT NORTH",MATCHED
38040,-37.282351,143.247215,47.0,"Telstra Link Tower/Building LOOKOUT HILL",MATCHED
133742,-24.542724,151.843306,45.0,"Telstra Site Baffle Creek Mt Maria Tableland Rd BERAJONDO",MATCHED
11752,-36.722487,143.646367,31.0,"Telstra Site 34 km S of Wedderburn MOUNT MOLIAGUL",MATCHED
8364,-28.933263,153.42194,52.6,"Telstra Radio Terminal Tower 2 Meerschaum BUCKOMBIL MOUNTAIN",MATCHED
9012724,-31.731168,121.718894,78.0,"Higginsville Sewer Farm 1.7 km NNE of HIGGINSVILLE",MATCHED
10036381,-34.44172,150.89719,11.3,"West Building Wollongong Sewerage Treatment Plant",MATCHED
1434,-12.934226,132.57204,51.0,"Telstra Radio Terminal Park Ranger JIM JIM",MATCHED
10036379,-33.6555,150.84776,20.9,"20 m monopole",MATCHED
10028795,-34.922307,138.603201,8.0,"Optus IBC DAVID JONES 100 Rundle Mall ADELAIDE",MATCHED
10036395,-37.813672,145.118014,12.0,"Optus IBC Bochill Hospital 16 Arnold Street BOX HILL",MATCHED
10036394,-33.81547,151.003777,40.0,"Optus IBC 85-97 Macquarie Street PARRAMATTA",MATCHED
27479,-32.649848,115.989991,54.0,"CMTS Site off Scarp Road PINJARRA",MATCHED
20125,-20.749749,141.356785,71.8,"Telstra Radio Terminal Flinders Highway GILLIAT",MATCHED
32358,-16.904967,128.280386,90.3,"Telstra Site 16 km NNE of Turkey Creek TRACEY",MATCHED
10036383,-34.751567,143.048969,42.7,"40 m monopole",MATCHED
10036384,-37.77574,147.37868,40.0,"40 m Amplitel monopole",MATCHED
25509,-31.249399,136.797761,70.0,"ARTC site PIMBA",MATCHED
10036005,-42.032039,147.828872,35.0,"40 m Amplitel monopole Lake Leake",MATCHED
10036396,-37.806919,145.254556,8.0,"Optus IBC Maroondah Hospital Davey Drive RINGWOOD EAST",MATCHED
32951,-42.866359,147.457799,20.2,"Optus Site 455 Mt Rumney Road GUY FAWKES HILL",MATCHED
10027998,-33.78011,151.02234,33.6,"Optus-Carlingford North Rocks Meckiff Ave North Rocks",MATCHED
10036410,-37.75695,145.05453,5.2,"Ivanhoe Northeast SC1 Existing light pole A106260 in the road reserve adjacent 415 Upper Heidelberg Rd HEIDELBERG HEIGHTS",MATCHED
135316,-36.996779,144.305092,43.5,"Optus Site Summit  26 km S of Bendigo MT ALEXANDER",MATCHED
10036411,-33.93475,151.20085,10.0,"EASTLAKES SC Existing light pole MA02917 in the road reserve adjacent 84A Wentworth Avenue (Flower Power car park) MASCOT",MATCHED
10036435,-38.311273,144.280499,31.0,"Optus Monopole Cnr Coombes Road and Ghazeepore Road BELLBRAE",MATCHED
10036402,-35.2752,149.14378,26.3,"Campbell North  Quick Street AINSLIE",MATCHED
10036447,-34.669683,138.678655,26.0,"Monopole 297 Peachey Road MUNNO PARA WEST",MATCHED
34848,-30.730242,150.648587,45.0,"Comm Site Mt Baldwin  7 km WNW of MANILLA",MATCHED
10036442,-36.18589,146.83165,35.8,"35m Amplitel monopole",MATCHED
133073,-28.19138,152.84313,30.4,"Telstra Site Rathdowney Riverview Property Boonah Rathdowney Rd RATHDOWNEY",MATCHED
402097,-33.8918,150.59744,11.3,"Water Treatment Plant Farnsworth Ave WARRAGAMBA",MATCHED
10036430,-35.88822,145.57086,30.0,"30m Amplitel monopole",MATCHED
440880,-18.7307,138.66875,20.0,"Village Water Tower CENTURY MINE",MATCHED
10036431,-37.745103,149.140423,22.0,"20m monopole",MATCHED
37912,-37.014458,145.11158,33.0,"Telstra Monopole Council Site  Seymour Hill  25 One Tree Hill Lane SEYMOUR",MATCHED
9001531,-30.404001,152.728869,13.5,"Dorrigo Mountain Mountain Top Road DORRIGO",MATCHED
441273,-14.24023,129.51993,41.1,"74 Perdjert Street WADEYE",MATCHED
25239,-32.373499,133.942615,38.3,"Telstra Exchange Lead-In Road SMOKY BAY",MATCHED
600536,-33.68662,115.26767,40.0,"Western Power Sub Station BUSSELTON",MATCHED
133005,-27.566188,152.568949,29.5,"Telstra Marburg A/R Tallegalla-Two Trees Road TALLEGALLA",MATCHED
10036018,-31.943863,115.826871,4.0,"Subiaco Tunnel 1 B end 55m Southwest from intersection of Salvado Rd and Haydn Bunton Dr SUBIACO",MATCHED
10036017,-31.948245,115.874733,4.0,"East Perth Tunnel A End 205m Southwest from the intersection of Graham Farmer?fwy and East Parade PERTH",MATCHED
601853,-31.946982,115.87615,4.0,"Northbridge Rail Tunnel NORTHBRIDGE",MATCHED
10036019,-31.947334,115.819376,4.0,"Subiaco Tunnel 2 B end 60m Southwest from crossroad of Hay St with Railway Rd  SUBIACO",MATCHED
10036466,-35.27122,138.55261,28.0,"Monopole 4-8 Aldinga Road WILLUNGA",MATCHED
10036020,-32.224201,115.848438,4.0,"Anketell Tunnel A-end 795m North from intersection of Kwinana Fwy and Thomas Rd THE SPECTACLES",MATCHED
10036021,-32.222015,115.84854,4.0,"Anketell Tunnel B-end 1Km North from intersection of Kwinana Fwy and Thomas Rd THE SPECTACLES",MATCHED
10036022,-32.486065,115.766138,4.0,"Parklands Tunnel A-end 1.5Km Southwest from the Mandjoogoordap Dr - Lilydale Dr  intersection  LAKELANDS",MATCHED
10036023,-32.488041,115.765684,4.0,"Parklands Tunnel B end 1.7Km Southwest from the Mandjoogoordap Dr - Lilydale Dr  intersection  MEADOWS SPRINGS",MATCHED
10036024,-32.520693,115.749004,4.0,"Mandurah Tunnel A-end 200m Southwest from Mandurah Scoop GREENFIELDS",MATCHED
10036025,-32.518953,115.751079,4.0,"Mandurah Tunnel B-end 65m Northeast from Mandurah Scoop GREENFIELDS",MATCHED
10036026,-31.945759,115.849039,4.0,"Roe Street Tunnel A-end 160m East from the Roe St - Sutherland St  intersection  WEST PERTH",MATCHED
10036027,-31.946582,115.850187,4.0,"Roe Street Tunnel B-end 295m Southeast from the intersection of Roe St and Sutherland St WEST PERTH",MATCHED
10036051,-31.734571,115.755248,4.0,"Arena Tunnel B-end 95m southeast from the intersection of Mitchell Fwy and Moore Dr JOONDALUP",MATCHED
10036028,-31.759701,115.768476,4.0,"Joondalup Tunnel 2 Country End B-end 650m Southeast from the intersection of Mitchell Fwy and Hodges Dr JOONDALUP",MATCHED
10036029,-31.752837,115.76761,4.0,"Joondalup Tunnel 3 A-end 50m South from the intersection of Joondalup Dr and Grand Blvd JOONDALUP",MATCHED
10036048,-31.75194,115.767556,4.0,"Joondalup Tunnel 3 B-end 50m North from the intersection of Joondalup Dr and Grand Blvd JOONDALUP",MATCHED
10036049,-31.742454,115.767554,4.0,"Joondalup Station Tunnel B-end 290m North from the Joondalup Station JOONDALUP",MATCHED
10036050,-31.736503,115.756575,4.0,"Arena Tunnel A-end 380m north from the intersection of Mitchell Fwy and Shenton Ave JOONDALUP",MATCHED
10036030,-31.643915,115.716697,4.0,"MRWA Bridge 1878 A-end 90m northeast from intersection of Manasota Appr and Canova Rd NOWERGUP",MATCHED
10036031,-31.644276,115.71731,4.0,"MRWA Bridge 1878 B-end 120m east from intersection of Manasota Appr and Canova Rd NOWERGUP",MATCHED
10036032,-32.09583,115.849787,4.0,"Glen Iris Tunnel A-end 1.5km North from the intersection of Kwinana Fwy and Berrigan Dr JANDAKOT",MATCHED
10036033,-32.097567,115.84944,4.0,"Glen Iris Tunnel B-end 1.4km North from the intersection of Kwinana Fwy and Berrigan Dr SOUTH LAKE",MATCHED
10036034,-32.030975,115.963577,4.0,"Kenwick Tunnel Macro A-end 230m Northwest from the intersection of Albany Hwy and Roe Hwy BECKENHAM",MATCHED
10036035,-32.034625,115.963786,4.0,"Kenwick Tunnel Macro B-end 265m Southwest from the intersection of Albany Hwy and Roe Hwy KENWICK",MATCHED
10036036,-31.852536,115.91724,4.0,"Malaga Tunnel A-end 295m North from the intersection of Tonkin Hwy and Marshall Rd WHITEMAN",MATCHED
10036037,-31.85139,115.917615,4.0,"Malaga Tunnel B-end 420m North from the intersection of Tonkin Hwy and Marshall Rd BALLAJURA",MATCHED
10036038,-31.915314,115.924131,4.0,"Morley Tunnel A-end 645m North from the intersection of Tonkin Hwy and Guildford Rd BAYSWATER",MATCHED
10036039,-31.916573,115.924107,4.0,"Morley Tunnel B-end 515m Northwest from the intersection of Tonkin Hwy and Guildford Rd BAYSWATER",MATCHED
10036040,-31.796883,115.95771,4.0,"Gnangara Tunnel A-end 115m South from the intersection of Gnangara Rd and Drumpellier Dr HENLEY BROOK",MATCHED
10036041,-31.795815,115.957942,4.0,"Gnangara Tunnel B-end 40m East from the intersection of Gnangara Rd and Drumpellier Dr HENLEY BROOK",MATCHED
10036467,-34.92286,138.5889,32.8,"Rooftop Site 18A North Terrace ADELAIDE",MATCHED
10036012,-26.342972,152.767861,6.0,"shed rooftop",MATCHED
10036474,-37.72645,144.9384,5.1,"Oak Park SC1 Existing utility pole A136426 in the road reserve adjacent 101 Essex Street PASCOE VALE",MATCHED
10036475,-37.8279,144.88127,6.5,"Spotswood SC1 Existing light pole A051390 on the corner of Little Mary St and Melbourne Rd Adjacent Service Station SPOTSWOOD",MATCHED
10036465,-32.453535,150.848162,6.0,"Optus IBC Coolmore Stud HGR 3367 Golden Highway JERRYS PLAINS",MATCHED
101485,-33.875706,150.943884,9.2,"Hutchison Site 144 Sackville Rd FAIRFIELD",MATCHED
134949,-37.57601,141.410506,41.0,"Optus Site Casterton Township Arundel Rd CASTERTON",MATCHED
10036415,-32.28291,115.99147,35.0,"35m monopole",MATCHED
10029954,-27.66912,153.140443,3.5,"Emergency Department IBC Building 3 Logan Hospital",MATCHED
10036477,-27.409822,153.06007,30.0,"Temporary 30m monopole",MATCHED
461022,-25.214845,152.19882,28.0,"Telstra Site 417 Kevin Livingston Drive APPLE TREE CREEK",MATCHED
9002870,-27.658926,152.812998,18.4,"Telstra Site Swanbank Rd SWANBANK",MATCHED
12097,-37.341506,149.022498,37.4,"Telstra Exchange COMBIENBAR",MATCHED
10036476,-33.72627,151.29903,6.2,"Telstra Street Cell",MATCHED
10036450,-27.85327,153.36044,19.1,"Sanctuary Cove Temp 4601 Masthead Way HOPE ISLAND",MATCHED
10036400,-27.24442,153.10099,19.2,"Margate Temp 101-107 Duffield Road MARGATE",MATCHED
10036508,-37.75937,145.05232,7.0,"Ivanhoe Northeast SC6 Existing light pole A106253 in the road reserve adjacent 375 Upper Heidelberg Road IVANHOE",MATCHED
10036509,-33.67708,150.86386,28.6,"Riverstone West Riverstone Schofields Memorial Club 23 Market Street RIVERSTONE",MATCHED
10036510,-33.69916,151.10094,8.6,"Asquith South SC4 Existing light pole MC07682 in the road reserve adjacent 99 Hunter Lane HORNSBY",MATCHED
400908,-26.57146,148.7908,35.0,"Telstra Active Repeater McDowall & Wyndham Sts ROMA",MATCHED
10036513,-36.7471,144.32271,35.8,"35 m Amplitel monopole",MATCHED
10036464,-31.758406,115.72805,22.0,"Telstra Temporary",MATCHED
6671,-30.43768,152.23991,9.0,"Telstra Radio Terminal ROUND MOUNTAIN",MATCHED
152958,-18.73052,138.61706,25.0,"Broadcast Site Water Tower CENTURY MINE",MATCHED
9016589,-22.831842,115.030433,59.3,"Telstra RBS Site North West Coastal Hwy YANNARIE",MATCHED
19733,-20.064862,144.312562,103.7,"Telstra Radio Terminal MOUNT STURGEON",MATCHED
17511,-24.1448,149.50586,91.0,"Telstra Radio Terminal WOORABINDA",MATCHED
10036501,-20.655283,116.71342,10.5,"10m seesaw pole",MATCHED
570661,-18.671574,125.293707,50.0,"Telstra Site Aboriginal Community 61 km SSW of Fitzroy Crossing YAKANARRA",MATCHED
10036485,-27.383052,153.033076,10.0,"Optus IBC Chermside Shopping Centre-1 Cnr Gumpie and Hamilton Roads CHERMSIDE",MATCHED
10036484,-27.384376,153.032132,5.0,"Optus IBC Chermside Shopping Centre Cnr Gumpie and Hamilton Roads CHERMSIDE",MATCHED
10036486,-27.381251,153.033012,10.0,"Optus IBC Chermside Shopping Centre-3 Cnr Gumpie and Hamilton Roads CHERMSIDE",MATCHED
10016017,-31.9771,115.863459,5.9,"Optus Site Lightpole 227 Mill Point Rd SOUTH PERTH",MATCHED
10036530,-37.8302,145.04351,8.9,"Utility pole #5751 within road reserve Near 316-298 Auburn Rd HAWTHORN",MATCHED
10033193,-37.825789,144.957822,5.0,"Vodafone IBC - Crown Metropol 8 Whiteman St SOUTHBANK",MATCHED
43087,-37.8234,144.960472,5.0,"Cnr Whiteman and Queensbridge Sts SOUTHBANK",MATCHED
9013712,-30.31604,153.098333,30.5,"Optus Monopole Bus Depot 6A O'Keefe Drive COFFS HARBOUR",MATCHED
9011167,-21.073848,116.150771,30.0,"Mine Tower TWR79501 80km SW of KARRATHA",MATCHED
15333,-25.008875,146.424464,105.0,"Telstra Radio Terminal IVANHOE",MATCHED
54137,-34.83414,116.02723,47.3,"Telstra Site Windy Harbour NORTHCLIFFE",MATCHED
201788,-33.842483,151.1074,12.5,"Palace Motel 62 Tennyson Road MORTLAKE",MATCHED
10035010,-33.69371,150.8554,34.7,"134 Carnarvon Road Carnarvon Road SCHOFIELDS",MATCHED
9429,-34.579534,150.209004,71.6,"Elcom Repeater Station ELLSMORE",MATCHED
10036589,-34.852969,138.71854,32.0,"Monopole Lot 1",MATCHED
306041,-38.317132,142.378168,45.5,"Optus Site cnr Tower Hill & Lake View Rf TOWER HILL",MATCHED
10035567,-37.7783,145.08118,32.5,"The Manningham Hotel  1 Thompsons Rd BULLEEN",MATCHED
10036601,-33.95274,151.13868,33.5,"Optus s3466 Rockdale Station 15 King st Wolli Creek",MATCHED
10036554,-34.0579,150.67689,39.6,"40 m Amplitel monopole",MATCHED
9010466,-21.294284,116.136728,22.6,"Telstra Site Fortescue Roadhouse Village North West Coastal Hwy MARDIE",MATCHED
10036561,-37.636187,142.344517,5.0,"Telstra Temporary (2) Dunkeld Racecourse",MATCHED
10031844,-37.637,142.3443,5.0,"Telstra Temporary Dunkeld Racecourse",MATCHED
11500,-32.190142,142.970708,100.0,"Telstra Repeater North Menindie Eastside River BARRAROO",MATCHED
30039,-32.360357,123.62537,72.0,"Telstra Radio Terminal Balladonia 25 km W of BALLADONIA",MATCHED
27425,-32.469541,116.214016,41.1,"Mt Solus JARRAHDALE",MATCHED
10036539,-37.58157,145.05865,36.3,"Mernda Upper 265 Masons Rd Mernda",MATCHED
10036591,-37.65109,144.89732,6.2,"Greenvale SC1 Existing power pole A111359 in the road reserve of Barrymore Road adjacent 12 Lochmaben Court GREENVALE",MATCHED
10036592,-37.64203,144.89461,6.4,"Greenvale SC2 Existing utility pole A060599 in the road reserve adjacent 114 Greenvale Drive GREENVALE",MATCHED
12182,-27.465981,153.030615,3.0,"Telstra Site 167 Eagle St BRISBANE",MATCHED
10036597,-31.495634,118.283286,1.0,"Starlink Expansion Earth Station O'Connor St MERREDIN",MATCHED
10036594,-33.436665,149.52242,1.0,"Starlink Earth Station Great Western Highway BATHURST",MATCHED
10036596,-32.097118,152.372562,1.0,"Starlink Earth Station Wallanbah Road NABIAC",MATCHED
10036595,-35.318363,149.245865,1.0,"Starlink Earth Station Sutton Road MAJURA",MATCHED
10036586,-33.86131,151.271878,6.2,"Rose Bay North  (Dual Structure) 2 - 4 New South Head Road VAUCLUSE",MATCHED
10036632,-36.82939,144.2369,36.9,"Monopole 33 Granter Street BIG HILL",MATCHED
10035827,-32.02219,115.7898,4.5,"Utility pole: S8294082 within road verge adjacent to 19 Clive Street BICTON",MATCHED
10029155,-37.57678,143.80589,27.2,"Optus Monopole 15 Paddys Drive DELACOMBE",MATCHED
305686,-37.551466,145.126452,36.8,"Optus Site Melbourne Water Reservoir off Arthurs Creek Rd YAN YEAN",MATCHED
10028798,-37.681232,145.070715,6.0,"Optus IBC Uni Hill Factory Outlets 2 Jane Filed Drive BUNDOORA",MATCHED
10022046,-33.77336,151.29068,11.3,"Telstra Rooftop Site",MATCHED
10036612,-38.259483,144.3495,30.0,"30 m monopole",MATCHED
10005428,-29.6577,151.44307,49.0,"Lot 1 on Deposited Plan 838627",MATCHED
9016581,-16.59252,128.195382,59.2,"Telstra RBS Site Great Northern Hwy DURACK",MATCHED
44880,-23.36175,120.77978,24.0,"Telstra Site  JIGALONG",MATCHED
10036611,-36.76439,146.40937,40.0,"40 m Amplitel monopole",MATCHED
1467,-12.709414,132.432832,60.0,"Telstra Radio Terminal BUK BUK",MATCHED
10036637,-29.41744,152.81214,20.9,"20 m seesaw monopole",MATCHED
17374,-23.766355,149.919301,40.0,"Telstra Radio Terminal EDUNGALBA",MATCHED
10035227,-22.848417,148.641554,40.0,"Central Tower Middlemount Coal Mine  Dysart Middlemount Road MIDDLEMOUNT",MATCHED
10036644,-22.870295,148.654718,8.0,"Trailer1 Middlemount Trailer1 Middlemount Coal PTY LTD Middlemount Dysart Rd Middlemount",MATCHED
10036645,-22.834804,148.646385,8.0,"Trailer2 Middlemount Trailer2 Middlemount Coal PTY LTD Middlemount Dysart Rd Middlemount",MATCHED
135766,-27.558674,152.19153,50.0,"Optus Site Gatton Bowtells Road GRANTHAM",MATCHED
10026734,-27.56509,153.0868,14.5,"COW",MATCHED
10036547,-33.872649,151.169414,5.5,"Optus IBC Westconnex Tunnel Rozelle Portal1  Rozelle Interchange near Cicily Street ANNANDALE",MATCHED
10036548,-33.871469,151.171242,5.5,"Optus IBC Westconnex Tunnel Rozelle Portal2 Rozelle Interchange near Prichard St and Bayview Cres Intersection ANNANDALE",MATCHED
10036549,-33.868646,151.17653,5.5,"Optus IBC Westconnex Tunnel Rozelle Portal3 Rozelle Interchange  A4-A40 Intersection LEICHCHARDT",MATCHED
10036550,-33.861762,151.166171,5.5,"Optus IBC Westconnex Tunnel Rozelle Portal4 Rozelle Interchange near Toelle Street ROZELLE",MATCHED
10036653,-33.869201,151.176778,5.5,"Optus IBC Westconnex Tunnel Rozelle Portal Rozelle Interchange  A4-A40 Intersection near James Craig Road LEICHCHARDT",MATCHED
34031,-41.490593,146.183869,22.9,"Telstra Site Mt Claude  Olivers Rd MOUNT ROLAND",MATCHED
10036627,-13.440917,132.42287,20.0,"20 m seesaw monopole",MATCHED
17913,-24.696546,151.961103,35.0,"Department of Transport and Main Roads (Queensland Transport) Site 43 km WNW of Bundaberg MT WATALGAN",MATCHED
10035387,-35.257212,140.912945,65.0,"NBN Co 65m Lattice Tower",MATCHED
10035386,-35.326996,140.507413,80.0,"NBN Co 80m Guyed Mast",MATCHED
10036660,-33.97064,150.85907,55.7,"Apartment building",MATCHED
23611,-35.979083,139.814115,30.0,"Telstra Exchange COLEBATCH",MATCHED
14995,-26.512006,149.176048,63.7,"Telstra Radio Terminal WALLUMBILLA",MATCHED
10004399,-33.822954,122.109632,59.4,"Telstra Site 1458 Merivale Road MERIVALE",MATCHED
1978,-17.441933,130.829832,55.0,"Telstra Radio Terminal KALKARINGI",MATCHED
8999,-35.452238,150.320504,49.4,"Transgrid 40m Lattice Tower",MATCHED
41612,-37.394511,146.139269,31.6,"Comms Site MT TERRIBLE",MATCHED
42639,-37.816001,144.983565,20.0,"Telstra Site cnr Wellington Pde & Clarendon St EAST MELBOURNE",MATCHED
10022703,-19.15403,146.58129,40.0,"Telstra Site",MATCHED
10009781,-30.91785,152.5999,40.0,"Telstra Site 1 Plan 105772 Armidale Rd Willawarrin Kempsey",MATCHED
10012602,-27.457128,153.017047,4.5,"Trancity East Tunnel Portal near Victoria Park Road HERSTON",MATCHED
10036716,-33.32374,116.09408,40.0,"40 m Amplitel monopole",MATCHED
14189,-27.515394,152.58347,31.0,"Telstra Radio Terminal MT STRADBROKE",MATCHED
38424,-12.024419,135.565096,31.0,"Telstra Radio Terminal South Elcho Island Galiwinku ELCHO ISLAND",MATCHED
9003863,-30.4886,136.892883,25.0,"Telstra Corner Olympic Way & Charlton Road OLYMPIC DAM",MATCHED
10036725,-37.8215,144.98069,12.8,"IBC Melbourne Park Court Arena 200 Batman Avenue MELBOURNE",MATCHED
10036726,-37.82085,144.9797,5.0,"IBC Melbourne Park Centrepiece 200 Batman Avenue MELBOURNE",MATCHED
10022008,-37.97082,145.089,5.0,"DFO Moorabbin 250 Centre Dandenong Rd MOORABBIN AIRPORT",MATCHED
10034904,-37.68979,144.42037,38.0,"Maddingley West 25 McPherson Street MADDINGLEY",MATCHED
16426,-25.427006,152.117461,39.3,"Telstra Radio Terminal 60 km WNW of Maryborough MT GOONANEMAN",MATCHED
9915,-33.36381,146.21684,75.0,"Telstra Radio Terminal BOWEN MOUNTAIN",MATCHED
10036732,-37.80069,144.88618,37.4,"Sportsfield SW light pole",MATCHED
10036675,-33.824195,151.172338,21.0,"River Road Temp River Rd Lanecove",MATCHED
10036641,-27.10707,152.91954,35.0,"Upper Caboolture East 287A Caboolture River Road UPPER CABOOLTURE",MATCHED
10007292,-38.24702,146.41418,42.0,"Morwell South Ridge Road MORWELL",MATCHED
10036642,-27.62062,153.00385,35.8,"Pallara 88 Laxton Road PALLARA",MATCHED
10036752,-35.28051,138.44398,6.0,"Aldinga Esplanade 3 Existing stobie pole 11021216 in the road reserve between 153 and 154 Esplanade ALDINGA BEACH",MATCHED
402838,-22.257259,148.182346,61.7,"ROM Tower PEAK DOWNS MINE",MATCHED
10036738,-33.97633,150.81084,22.0,"Optus- LEPPINGTON CONURBATION Willowdale Dr Denham Court",MATCHED
10035011,-38.2123,145.1817,34.7,"109 Grant Rd Grant Rd Somerville",MATCHED
11693,-37.886885,144.26936,39.0,"Telstra RT Ballan Rd MT ANAKIE",MATCHED
