SITE_ID,LATITUDE,LONGITUDE,SITE_NAME,NOTES
10008918,-33.811928,151.175048,"2-4 Burley Street Lane Cove","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008919,-37.820751,144.951596,"Tower Crane 1 2-42 Aurora Lane Docklands","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008920,-37.820889,144.95194,"Tower Crane 2 2-42 Aurora Lane Docklands","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008922,-19.269154,146.758506,"Unit 1 22 Hills St Garbutt TOWNSVILLE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008923,-37.775401,145.038839,"Tower Crane 1031 Upper Heidelberg Rd Ivanhoe","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008928,-27.844081,153.367517,"Rooftop 1 Village High Crescent COOMERA WATERS","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008929,-27.822852,153.412642,"Rooftop Couran Cove Island Resort SOUTH STRADBROKE ISLAND","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008930,-33.83492,151.217,"1 Premier St NEUTRAL BAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008931,-34.926478,138.609669,"248 Flinders Street Adelaide","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008934,-38.050391,144.379032,"100 Heales Road Lara","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008935,-24.719622,120.406006,"TWR5 Kalium Lakes 120 km NE of Kumarina","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008936,-24.7147,119.898436,"TWR2 Kalium Lakes 88 km NE of Kumarina","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008950,-37.8166,144.9686,"Tower crane 2 180 Flinders Street MELBOURNE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008951,-37.817,144.9688,"Tower crane 1 180 Flinders Street MELBOURNE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008952,-37.768018,145.046357,"Tower Crane 47-49 Norman Street Ivanhoe","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008953,-36.724933,142.184767,"Amateur Site 15 Tydeman St HORSHAM","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008957,-33.864995,151.202868,"1/3 Sussex Street Barangaroo","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008958,-37.809477,144.968626,"Tower Crane 109-115 Little Lonsdale Street Melbourne","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008959,-27.50378,152.9766,"15 lambert Rd INDOOROOPILLY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008960,-27.212236,153.0824,"Newport Village 18 Spinnaker Bvd NEWPORT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008961,-34.467102,150.400912,"Hopewood House 201 Centennial Road Bowral","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008963,-31.651222,116.67225,"Bernard Park Minson Avenue NORTHAM","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008964,-37.8119,144.8127,"5-11 Normanby Avenue SUNSHINE WEST","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008965,-27.242245,153.016602,"Shop MM2 Westfield North Lakes cnr Anzac Avenue and North Lakes Drive NORTH LAKES","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008966,-37.678001,144.434449,"29-35 Grant Street Bacchus Marsh","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008968,-37.029292,145.081487,"470 Seymour-Tooborac Rd HILDENE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008974,-37.853,144.983,"Jewish Care cnr Union Street and Punt Road WINDSOR","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008975,-27.948221,153.407335,"Construction Site 14 - 16 Bright Avenue Labrador","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008979,-33.886237,151.206844,"Substation 33 Chalmers Street Surry Hills","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008980,-33.77297,151.04631,"Telstra Site Adjacent 80 Bradley Dr Carlingford","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008982,-37.8762,145.0374,"Tower Crane 1 Village Gate 22 Station St Caulfield East","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008983,-37.8763,145.038,"Tower Crane 2 Village Gate 22 Station St Caulfield East","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008984,-37.8761,145.0376,"Tower Crane 3 Village Gate 22 Station St Caulfield East","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008985,-33.818062,151.092565,"116 Bowden St Meadowbank","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008986,-32.248216,150.80857,"Node 1c at Mt Pleasant Coal Mine 1100 Wybong Road MUSWELLBROOK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008987,-32.239921,150.837207,"Node 2 at Mt Pleasant Coal Mine 1100 Wybong Road MUSWELLBROOK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008988,-32.253868,150.835117,"Node 3b at Mt Pleasant Coal Mine 1100 Wybong Road MUSWELLBROOK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008990,-37.8149,144.9993,"130-140 Church Street RICHMOND","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008991,-37.833081,144.764377,"Laverton Cold Storage 125 Foundation Rd Truganina","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008992,-27.58631,152.9419,"49 Macgregor Place RICHLANDS","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008995,-33.84042,151.2047,"18 - 40 William St NORTH SYDNEY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008996,-28.085302,153.449174,"Boardwalk 1877 Gold Coast Highway BURLEIGH HEADS","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10008999,-33.799307,150.835861,"1A Raffles Glade EASTERN CREEK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
100090,-42.770115,147.251946,"Mill Site 231 Main Road AUSTINS FERRY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009000,-33.92372,151.0354,"41 - 43 Leonard St BANKSTOWN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009008,-37.6521,145.5222,"316-334 Maroondah Highway HEALESVILLE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009011,-27.47608,152.91574,"NBN Co Monopole 289 Boscombe Road Brookfield","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009012,-27.48182,152.88062,"NBN Co Monopole 11 Smith Lane Upper Brookfield","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009013,-24.86909,152.4264,"700 Elliott Heads Rd WOONGARRA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009016,-33.938393,151.199002,"32-34 Lord Street Botany","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009017,-37.771022,145.099156,"Tower Crane 164-170 Manningham Road Bulleen","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009018,-33.7847,151.120567,"OCSF1 Lyon Park Road Macquarie Park","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009021,-35.125892,139.264287,"Recreational area 20 Thomas Street MURRAY BRIDGE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009028,-37.849726,144.969986,"Albert Park Village Aughtie Dr ALBERT PARK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009049,-37.82493,144.992669,"57 Swann St Richmond","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009059,-33.81872,150.9877,"158 - 160 Great Western Hwy WESTMEAD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009063,-37.840121,145.013794,"715-719 Orrong Road Toorak","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009069,-34.024268,150.843502,"2nd Gen BBT Minto Rd MINTO","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009080,-27.427,153.1523,"120 Trade St LYTTON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009082,-20.914808,144.379665,"DGPS Site 5km S of Flinders Hwy  (20km ESE of) HUGHENDEN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009085,-31.944192,115.974563,"Temporary Hut Perth Airport International Terminal car park Perth Airport","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009088,-37.853518,145.162455,"315 Burwood Highway Burwood East","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009089,-27.22312,153.115,"2 Prince Edward Pde REDCLIEFFE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009090,-37.76251,145.173,"1 Red Hill Ter DONCASTER EAST","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009091,-37.75976,145.1324,"200 - 204 Foote St TEMPLESTOWE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009092,-27.56069,153.0838,"unit 17 Palmdale Shopping Centre 2120 Logan Rd UPPER MOUNT GRAVATT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009093,-27.56128,153.0838,"Unit 5 Palmdale Shopping Centre 2120 Logan Rd UPPER MOUNT GRAVATT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009094,-27.49008,153.0398,"110 Logan Rd WOOLLONGABBA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009095,-37.819759,144.98661,"Yarra Park Marathon Way East Melbourne","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009097,-26.092747,127.807548,"Musgrave Mine 115 KM East of WARBURTON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009098,-38.077385,145.543123,"DGPS Site Cnr Princes Fwy and Mt Ararat Road Pakenham","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009102,-27.43987,153.0688,"19 Hercules St HAMILTON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009105,-37.811337,145.22166,"42 Nelson St RINGWOOD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009106,-33.882203,143.354294,"Atlas Mine lease 26 Km NW of Balranald Rd BALRANALD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009107,-37.88517,145.0833,"Shop G85 Chatstone Shopping Centre 1341 Dandenong Rd MALVERN EAST","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009116,-34.034542,151.093979,"Alta Apartments 40 Pinnacle St Miranda","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009119,-27.857932,153.310792,"28 Foxwell Road COOMERA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009120,-37.78407,145.1262,"Toys R Us Westfield Doncaster Doncaster Rd and Williamsons Rd DONCASTER","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009121,-37.73907,145.0315,"Toys R Us Northland Shopping Centre 2 - 50 Murray Rd PRESTON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009122,-37.82331,145.0349,"625 - 631 Glenferrie Rd HAWTHORN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009133,-29.153688,153.298579,"DGPS Site Museum  Pacific Hwy NEW ITALY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009134,-29.20616,153.26595,"Gate 114 (250m S of Glencoe Forest Rd)  Pacific Hwy TABBIMOBLE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009135,-29.252214,153.239104,"South Laydown Pacific Hwy  (6km SSW of) TABBIMOBLE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009136,-29.666142,153.054304,"DGPS Site (2.5km E of)  Bostock Rd TACABIA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009137,-29.754008,153.054304,"DGPS Site off Golden Mile Rd  (3.9kmNE of) GLENUGIE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009138,-28.934561,153.471914,"DGPS Site Pacific Hwy  (2km NNE of) WARDELL","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009139,-29.510813,153.200318,"DGPS Site off Pacific Hwy  (3.2km S of) TOWNSEND","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009141,-27.449211,153.025829,"Tower crane 1 Herston Quarter 300 Herston Rd Herston","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009142,-27.449455,153.026635,"Tower crane 2 Herston Quarter 300 Herston Rd Herston","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009143,-27.638661,152.884491,"Bellbird Park State Secondary College 2 Alesana Drive Bellbird Park","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009146,-37.785637,145.126087,"Shop G122 Westfield Doncaster 619 Doncaster Rd Doncaster","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009147,-33.777667,151.121761,"Shop 3382 Level 3 Macquarie Shopping Centre Waterloo Rd & Herring Rd North Ryde","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009148,-33.751924,150.693412,"Shop 316 Level 2 Westfield Shopping Centre 585 High St Penrith","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009152,-36.134915,147.2746,"Concrete Monopole Parks Victoria Site  Mt Granya  Mount Granya Rd GEORGES CREEK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009158,-28.00081,153.35933,"Dream Centre 3 Chisholm Rd Carrara","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009159,-25.879017,149.216782,"APLNG Strathblane East Repeater 18km WSW of EUROMBAH","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009162,-28.166434,153.53456,"Kirra COW Commonwealth Games temp site 1 Garrick Street Kirra","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009164,-34.42098,150.898126,"50 Kembla St Wollongong","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009165,-33.69833,150.8186,"St Lukes Catholic College Northbourne Dr and Fountier Ave MARSDEN PARK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009167,-33.865804,151.067047,"20 Exeter Rd HOMEBUSH WEST","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009168,-37.70987,144.768145,"Hume Dr TAYLORS HILL","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009169,-38.50562,145.148655,"Ventnor Rd VENTNOR","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009170,-34.922072,138.604935,"9-19 Austin Street Adelaide","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009171,-37.81616,145.120044,"12-14 Nelson Road Box Hill","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009172,-42.937663,147.509994,"Woodlands Rd 3km NE of SANDFORD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009173,-42.937663,147.509994,"Woodlands Rd 3km NE of SANDFORD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009174,-33.843738,151.067178,"Spotless Stadium Grand Parade SYDNEY OLYMPIC PARK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009176,-31.763956,115.964011,"Proposed Perth-Darwin Hwy THE PINES","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009177,-31.773385,115.950008,"Proposed Perth-Darwin Hwy ELLENBROOK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009178,-37.668681,144.972471,"20 Barry Rd CAMPBELLFIELD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009179,-31.953134,115.863216,"Construction Site Corner of Wellington and Pier Streets Perth","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009180,-24.4601,150.4644,"361 Crowsdale Camboon Road Biloela","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009181,-27.59442,152.87237,"Central Logistics Warehouse 48 Weedman Street Redbank","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
10009183,-37.9535,145.0477,"Vista Kingston Park 1144 Nepean Hwy HIGHETT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
